,time,mark,ask,bid,vol
0,44319.777473744856,57459.718756,57523.46,57395.977512,0.0
1,44319.777532678396,57496.575,57553.37,57439.78,0.0
2,44319.77759187526,57488.418649,57558.99,57417.847298,0.0
3,44319.77765089043,57494.984601,57568.74,57421.229202,0.0
4,44319.77770995815,57486.43,57552.69,57420.17,0.0
5,44319.77777107062,57490.138044,57561.116088,57419.16,0.0
6,44319.77783015694,57461.015938,57529.831877,57392.2,0.0
7,44319.77788917051,57450.36,57516.05,57384.67,0.0
8,44319.77794820141,57462.435,57532.6,57392.27,0.0
9,44319.77800727743,57457.645,57528.31,57386.98,0.0
10,44319.77806630577,57464.85,57533.94,57395.76,0.0
11,44319.77812548019,57438.015,57507.85,57368.18,0.0
12,44319.778184846306,57424.414346,57500.148692,57348.68,0.0
13,44319.77824393596,57414.528824,57491.657649,57337.4,0.0
14,44319.77830301569,57386.683413,57467.66,57305.706827,0.0
15,44319.778361972574,57420.254839,57500.139678,57340.37,0.0
16,44319.77842109359,57420.498647,57497.787166,57343.210128,0.0
17,44319.77848017756,57404.431957,57486.304038,57322.559877,0.0
18,44319.7785391446,57379.471802,57457.351616,57301.591988,0.0
19,44319.77859817386,57404.815,57477.05,57332.58,0.0
20,44319.77865718393,57380.31,57452.46,57308.16,0.0
21,44319.77871626584,57387.57,57451.44,57323.7,0.0
22,44319.7787752363,57384.18,57454.54,57313.82,0.0
23,44319.778834312114,57381.75,57453.21,57310.29,0.0
24,44319.7788934559,57372.605,57442.7,57302.51,0.0
25,44319.77895249557,57357.035,57425.84,57288.23,0.0
26,44319.77901159954,57355.0,57425.63,57284.37,0.0
27,44319.77907060393,57346.26066,57426.45,57266.071321,0.0
28,44319.77912971649,57344.535,57422.01,57267.06,0.0
29,44319.779188816035,57349.608742,57427.435487,57271.781997,0.0
30,44319.779247812774,57375.799692,57460.855762,57290.743622,0.0
31,44319.77930684122,57400.647085,57467.154171,57334.14,0.0
32,44319.77936589106,57427.241146,57500.232293,57354.25,0.0
33,44319.779424837994,57421.64,57488.42,57354.86,0.0
34,44319.77948390183,57413.96,57485.74,57342.18,0.0
35,44319.779542941484,57416.31,57489.89,57342.73,0.0
36,44319.77960200117,57413.139993,57488.22,57338.059986,0.0
37,44319.77966118197,57400.485,57471.37,57329.6,0.0
38,44319.779720196624,57368.535,57439.14,57297.93,0.0
39,44319.7797793226,57350.630066,57430.430758,57270.829375,0.0
40,44319.77983915443,57342.017371,57419.58,57264.454742,0.0
41,44319.77989849162,57364.929574,57442.35,57287.509149,0.0
42,44319.77995771793,57375.405,57450.38,57300.43,0.0
43,44319.78001689724,57375.638151,57450.576302,57300.7,0.0
44,44319.78007604216,57367.527228,57445.809256,57289.245201,0.0
45,44319.7801351352,57374.278421,57450.3,57298.256842,0.0
46,44319.78019411512,57366.22,57436.22,57296.22,0.0
47,44319.78025339729,57345.0,57419.37,57270.63,0.0
48,44319.7803129782,57348.27,57421.36,57275.18,0.0
49,44319.78037246697,57348.86,57422.59,57275.13,0.0
50,44319.78043154942,57339.685,57412.57,57266.8,0.0
51,44319.78049062855,57345.856922,57423.152395,57268.56145,0.0
52,44319.780549723335,57373.768254,57452.42,57295.116509,0.0
53,44319.78060885134,57391.695,57466.03,57317.36,0.0
54,44319.7806685559,57391.395,57465.82,57316.97,0.0
55,44319.780727816506,57391.406593,57458.503187,57324.31,0.0
56,44319.780786939344,57406.585,57481.37,57331.8,0.0
57,44319.7808460048,57430.923948,57506.257897,57355.59,0.0
58,44319.78090555149,57403.04,57479.46,57326.62,0.0
59,44319.78096497214,57421.466284,57494.942569,57347.99,0.0
60,44319.781024134914,57374.025,57452.5,57295.55,0.0
61,44319.78108338808,57351.760022,57428.09,57275.430045,0.0
62,44319.78114271374,57372.325,57446.53,57298.12,0.0
63,44319.78120259562,57353.878518,57424.88,57282.877036,0.0
64,44319.78126192856,57381.073061,57459.436122,57302.71,0.0
65,44319.78132101076,57374.247618,57444.655237,57303.84,0.0
