,time,mark,ask,bid,vol
0,44341.91143791003,38999.737026,39068.49,38930.984053,0.0
1,44341.91149685617,39002.795,39069.45,38936.14,0.0
2,44341.91155634419,39005.043057,39072.14,38937.946114,0.0
3,44341.91161536361,39009.36,39074.42,38944.3,0.0
4,44341.91167440193,39006.778733,39074.737467,38938.82,0.0
5,44341.91173344335,39010.147057,39073.75,38946.544115,0.0
6,44341.91179242596,39009.94,39073.95,38945.93,0.0
7,44341.91185162682,39010.888194,39075.71,38946.066389,0.0
8,44341.911912354284,39051.966969,39112.54,38991.393938,0.0
9,44341.911971335,39063.009405,39122.98,39003.03881,0.0
10,44341.91203063676,39065.77655,39127.45,39004.103101,0.0
11,44341.91208961784,39092.421586,39158.62,39026.223173,0.0
12,44341.91214912739,39070.670181,39134.83,39006.510363,0.0
13,44341.91220857045,39083.511117,39154.980972,39012.041262,0.0
14,44341.91226767445,39087.2,39160.23,39014.17,0.0
15,44341.91232668329,39086.870033,39155.060066,39018.68,0.0
16,44341.912385703436,39080.132914,39147.135828,39013.13,0.0
17,44341.912444605994,39072.729056,39143.788112,39001.67,0.0
18,44341.91250364692,39094.068956,39160.697912,39027.44,0.0
19,44341.91256286309,39060.445,39125.08,38995.81,0.0
20,44341.912622688775,39056.375,39120.37,38992.38,0.0
21,44341.91268173581,39064.275,39126.94,39001.61,0.0
22,44341.91274082685,39066.423004,39130.996008,39001.85,0.0
23,44341.91279981736,39078.655,39143.33,39013.98,0.0
24,44341.91285867779,39102.75556,39168.32112,39037.19,0.0
25,44341.91292000728,39089.123235,39156.300357,39021.946114,0.0
26,44341.912980938076,39094.463485,39159.55,39029.376971,0.0
27,44341.913039785715,39089.516792,39156.57,39022.463584,0.0
28,44341.913098777375,39069.516492,39135.11,39003.922985,0.0
29,44341.913158114265,39073.645,39138.1,39009.19,0.0
30,44341.91321697392,39074.86,39139.97,39009.75,0.0
31,44341.91327618286,39076.328382,39142.596765,39010.06,0.0
32,44341.913335516474,39069.315,39133.56,39005.07,0.0
33,44341.91339440998,39065.0,39128.5,39001.5,0.0
34,44341.91345332798,39065.635443,39133.86091,38997.409977,0.0
35,44341.91351223944,39059.660808,39128.08,38991.241616,0.0
36,44341.913571188496,39055.775,39123.66,38987.89,0.0
37,44341.913630132396,39079.33175,39147.133501,39011.53,0.0
38,44341.913689060864,39094.713004,39158.996008,39030.43,0.0
39,44341.913749036175,39088.54554,39154.59,39022.50108,0.0
40,44341.91380799012,39077.43,39145.15,39009.71,0.0
41,44341.91386691704,39068.030602,39129.59,39006.471205,0.0
42,44341.91392581363,39060.899385,39126.37,38995.42877,0.0
43,44341.91398602057,39059.633057,39125.32,38993.946114,0.0
44,44341.91404557344,39056.553057,39119.16,38993.946114,0.0
45,44341.914104508214,39076.49,39140.08,39012.9,0.0
46,44341.91416356236,39077.440726,39145.921452,39008.96,0.0
47,44341.91422242966,39078.768239,39144.846478,39012.69,0.0
48,44341.914282000565,39075.387728,39143.325456,39007.45,0.0
49,44341.91434101741,39076.35974,39143.63,39009.089481,0.0
50,44341.91440000711,39080.181305,39146.212611,39014.15,0.0
51,44341.91445890911,39076.560918,39142.4,39010.721836,0.0
52,44341.91451792224,39074.967438,39138.59,39011.344877,0.0
53,44341.914577825395,39074.516233,39138.7,39010.332467,0.0
54,44341.914637071146,39070.395,39135.39,39005.4,0.0
55,44341.91469599962,39070.92,39136.26,39005.58,0.0
56,44341.91475495196,39069.62,39133.9,39005.34,0.0
57,44341.914813900716,39069.15,39134.84,39003.46,0.0
58,44341.91487381573,39068.163909,39135.577971,39000.749847,0.0
59,44341.914932874126,39067.001248,39134.88168,38999.120817,0.0
60,44341.91499213473,39065.697375,39131.89,38999.504751,0.0
61,44341.91505122024,39074.13286,39138.49,39009.775721,0.0
62,44341.915110244874,39072.454091,39137.63,39007.278183,0.0
63,44341.91517115161,39073.42,39137.67,39009.17,0.0
64,44341.91523009154,39071.535,39133.95,39009.12,0.0
65,44341.915289034456,39072.988977,39136.807955,39009.17,0.0
66,44341.91534823901,39072.7836,39136.3872,39009.18,0.0
67,44341.91540812252,39067.070852,39134.45,38999.691704,0.0
68,44341.91546708461,39065.153769,39132.59,38997.717538,0.0
69,44341.91552602407,39066.064502,39132.02,39000.109004,0.0
70,44341.91558494364,39065.376416,39131.74,38999.012833,0.0
71,44341.91564424577,39070.605,39133.35,39007.86,0.0
72,44341.91570423793,39071.795584,39135.731168,39007.86,0.0
73,44341.915764121186,39071.16,39134.46,39007.86,0.0
74,44341.915823046096,39071.105,39134.14,39008.07,0.0
75,44341.915882067005,39067.652632,39134.931327,39000.373937,0.0
76,44341.91594115429,39066.805739,39133.761479,38999.85,0.0
77,44341.91600010783,39066.592588,39132.225176,39000.96,0.0
78,44341.91605931843,39065.81,39130.66,39000.96,0.0
79,44341.916118302,39065.89,39130.66,39001.12,0.0
80,44341.91617725744,39063.125,39126.43,38999.82,0.0
81,44341.9162367559,39064.09,39122.69,39005.49,0.0
82,44341.91629571101,39062.19,39120.79,39003.59,0.0
83,44341.916354647256,39059.185,39117.78,39000.59,0.0
84,44341.9164139616,39042.735,39111.13,38974.34,0.0
85,44341.91647289859,39019.430034,39083.02,38955.840069,0.0
86,44341.916531791016,38996.545682,39060.42,38932.671364,0.0
87,44341.916590659384,38999.014639,39066.18,38931.849279,0.0
88,44341.91664976616,39027.093039,39094.336079,38959.85,0.0
89,44341.91670880552,39035.567534,39101.795069,38969.34,0.0
90,44341.91676732267,39031.772264,39101.323999,38962.220529,0.0
91,44341.916825907916,39028.800042,39097.905062,38959.695023,0.0
92,44341.91688491366,39002.748004,39074.996008,38930.5,0.0
93,44341.916944084,38977.632223,39042.754447,38912.51,0.0
94,44341.91700325298,38990.5,39052.98,38928.02,0.0
95,44341.91706229941,38998.491389,39060.002778,38936.98,0.0
96,44341.917121353785,38987.065,39050.8,38923.33,0.0
97,44341.91718119924,38993.03882,39061.48,38924.597641,0.0
98,44341.91724017725,38979.389155,39048.832197,38909.946114,0.0
99,44341.91729917861,38969.142668,39035.74,38902.545336,0.0
100,44341.91735813441,38949.176074,39015.59,38882.762149,0.0
101,44341.91741704869,38953.636041,39020.742083,38886.53,0.0
102,44341.91747683845,38954.09,39020.33,38887.85,0.0
103,44341.91753593126,38950.568057,39019.19,38881.946114,0.0
104,44341.91759497462,38952.138575,39019.39,38884.88715,0.0
105,44341.917653993696,38956.2,39020.97,38891.43,0.0
106,44341.917712964525,38951.422782,39016.495565,38886.35,0.0
107,44341.91777277429,38910.08419,38974.598381,38845.57,0.0
108,44341.91783174136,38919.124894,38977.759788,38860.49,0.0
109,44341.917890771634,38914.625478,38980.190957,38849.06,0.0
110,44341.9179501703,38943.859134,39005.858268,38881.86,0.0
111,44341.918009149136,38962.055,39026.98,38897.13,0.0
112,44341.91806807723,38953.529281,39024.457143,38882.601419,0.0
113,44341.91812735042,38948.725,39013.71,38883.74,0.0
114,44341.918186306495,38949.015435,39014.5,38883.530871,0.0
115,44341.918248190406,38955.61,39021.42,38889.8,0.0
116,44341.9183072077,38958.14,39022.6,38893.68,0.0
117,44341.918366274294,38968.685784,39036.87,38900.501569,0.0
118,44341.91842556503,38991.202194,39061.835111,38920.569277,0.0
119,44341.91848452034,38967.005,39032.65,38901.36,0.0
120,44341.91854348025,38952.42,39022.11,38882.73,0.0
121,44341.91860249609,38951.95,39016.59,38887.31,0.0
122,44341.91866153885,38967.26,39031.32,38903.2,0.0
123,44341.91872039949,38967.575,39032.33,38902.82,0.0
124,44341.91877991912,38973.518326,39040.956652,38906.08,0.0
125,44341.91883968187,38983.256651,39049.543302,38916.97,0.0
126,44341.91889866666,38968.828621,39038.787243,38898.87,0.0
127,44341.91895777094,38963.878258,39030.96,38896.796516,0.0
128,44341.91901779199,38951.499565,39019.21,38883.789131,0.0
129,44341.919077699575,38945.870008,39013.88,38877.860017,0.0
130,44341.91913676964,38943.13,39010.87,38875.39,0.0
131,44341.91919572613,38942.625,39006.77,38878.48,0.0
132,44341.9192547347,38945.79,39011.84,38879.74,0.0
133,44341.91931403982,38950.695,39016.45,38884.94,0.0
134,44341.919373014214,38946.976155,39012.91231,38881.04,0.0
135,44341.91943205425,38944.321228,39009.972457,38878.67,0.0
136,44341.91949130429,38941.27,39006.42,38876.12,0.0
137,44341.91955152762,38965.530476,39035.100245,38895.960707,0.0
138,44341.91961045701,38962.846116,39030.392845,38895.299388,0.0
139,44341.91966949413,38939.54,39006.12,38872.96,0.0
140,44341.919728443136,38915.055971,38984.610864,38845.501078,0.0
141,44341.919788017396,38922.438289,38987.756579,38857.12,0.0
142,44341.91984709456,38927.501504,38993.203008,38861.8,0.0
143,44341.91990688994,38908.85497,38974.83994,38842.87,0.0
144,44341.91996582997,38908.293199,38975.536399,38841.05,0.0
145,44341.920024857915,38913.606344,38981.897322,38845.315367,0.0
146,44341.92008380336,38908.785,38971.6,38845.97,0.0
147,44341.92014394231,38900.824383,38964.86,38836.788767,0.0
148,44341.920203109104,38903.605,38964.77,38842.44,0.0
149,44341.920262384025,38906.895,38969.49,38844.3,0.0
150,44341.92032129768,38942.032646,39008.35,38875.715292,0.0
151,44341.92038250926,38953.528191,39019.65,38887.406383,0.0
152,44341.92044242766,38947.665898,39015.051797,38880.28,0.0
153,44341.920502372195,38940.855,39002.45,38879.26,0.0
154,44341.920561423554,38908.7236,38972.56,38844.887201,0.0
155,44341.920620502955,38926.73376,38996.089919,38857.377602,0.0
156,44341.92067948034,38913.806926,38980.8,38846.813852,0.0
157,44341.92073844452,38915.585,38981.71,38849.46,0.0
