,time,mark,ask,bid,vol
0,44321.14251414358,56263.78,56339.7,56187.86,0.0
1,44321.14257362579,56261.337558,56338.12,56184.555117,0.0
2,44321.14263296945,56259.127912,56336.21,56182.045825,0.0
3,44321.142692197725,56259.992725,56337.0,56182.98545,0.0
4,44321.14275122964,56287.008104,56360.78,56213.236209,0.0
5,44321.14281029629,56293.627905,56369.85581,56217.4,0.0
6,44321.14286936308,56288.346336,56363.892672,56212.8,0.0
7,44321.14292826792,56290.825,56362.36,56219.29,0.0
8,44321.14298717296,56291.815629,56363.37,56220.261258,0.0
9,44321.143046534075,56289.945,56358.58,56221.31,0.0
10,44321.143105929805,56290.75,56359.79,56221.71,0.0
11,44321.143165077236,56291.635215,56363.72,56219.550431,0.0
12,44321.143224455525,56288.516336,56363.892672,56213.14,0.0
13,44321.143283729914,56264.04427,56340.208541,56187.88,0.0
14,44321.143343183365,56266.241609,56336.433218,56196.05,0.0
15,44321.14340227309,56247.92,56317.35,56178.49,0.0
16,44321.14346133971,56260.37,56334.98,56185.76,0.0
17,44321.143520360136,56266.81,56338.78,56194.84,0.0
18,44321.143580234806,56290.610235,56347.72,56233.500471,0.0
19,44321.14363947459,56286.246977,56351.53,56220.963955,0.0
20,44321.14369886441,56294.935235,56356.37,56233.500471,0.0
21,44321.14375818021,56301.205,56360.96,56241.45,0.0
22,44321.14381738536,56316.075,56383.2,56248.95,0.0
23,44321.14387671764,56315.63,56385.75,56245.51,0.0
24,44321.14393580719,56331.1,56401.97,56260.23,0.0
25,44321.14399492001,56326.84927,56398.908541,56254.79,0.0
26,44321.144054240576,56320.348658,56389.457316,56251.24,0.0
27,44321.1441132843,56330.814398,56406.228797,56255.4,0.0
28,44321.14417230457,56326.345,56403.56,56249.13,0.0
29,44321.1442316136,56291.34,56367.6,56215.08,0.0
30,44321.14429100344,56286.812049,56362.41,56211.214099,0.0
31,44321.144350427894,56286.476565,56364.15,56208.803131,0.0
32,44321.14440970237,56310.923777,56384.77,56237.077555,0.0
33,44321.1444691383,56322.165451,56395.57,56248.760902,0.0
34,44321.144528539684,56325.005,56396.17,56253.84,0.0
35,44321.144587860275,56333.91504,56408.11,56259.72008,0.0
36,44321.14464688071,56332.886354,56407.552708,56258.22,0.0
37,44321.1447060974,56327.041023,56402.002046,56252.08,0.0
38,44321.14476517558,56322.97107,56401.08,56244.86214,0.0
39,44321.1448241502,56330.310052,56407.762479,56252.857625,0.0
40,44321.1448832861,56323.01,56398.13,56247.89,0.0
41,44321.144942941064,56343.523141,56415.33,56271.716282,0.0
42,44321.145002180856,56379.216362,56454.04,56304.392725,0.0
43,44321.14506154758,56347.052527,56432.009838,56262.095217,0.0
44,44321.145120822,56367.279442,56442.84,56291.718885,0.0
45,44321.14518014258,56357.809264,56433.21,56282.408528,0.0
46,44321.145239370824,56368.63,56436.35,56300.91,0.0
47,44321.14529882989,56384.815,56455.07,56314.56,0.0
48,44321.14535800042,56366.087141,56438.684283,56293.49,0.0
49,44321.14541724019,56366.194302,56439.238604,56293.15,0.0
50,44321.145476202924,56368.329572,56442.249145,56294.41,0.0
51,44321.14553524646,56370.355,56444.42,56296.29,0.0
52,44321.1455947115,56363.41,56438.79,56288.03,0.0
53,44321.14565397474,56373.555,56446.92,56300.19,0.0
54,44321.14571314524,56354.375126,56429.504277,56279.245976,0.0
55,44321.1457722696,56341.06,56416.62,56265.5,0.0
56,44321.145831705624,56337.138402,56411.026805,56263.25,0.0
57,44321.145891141765,56341.272734,56416.71,56265.835468,0.0
58,44321.14595042755,56320.699376,56396.868752,56244.53,0.0
59,44321.14600979434,56318.650888,56393.591777,56243.71,0.0
60,44321.146069103335,56316.13,56390.64,56241.62,0.0
61,44321.14612832004,56295.659255,56369.40851,56221.91,0.0
62,44321.14618764072,56286.26265,56357.645301,56214.88,0.0
63,44321.14624673033,56270.125,56344.37,56195.88,0.0
64,44321.146305854665,56258.351008,56335.85,56180.852016,0.0
65,44321.14636487513,56279.65982,56350.84,56208.47964,0.0
66,44321.14642395327,56263.470825,56339.79,56187.151651,0.0
67,44321.146482846765,56257.54,56330.03,56185.05,0.0
68,44321.1465418557,56249.927485,56324.744176,56175.110794,0.0
69,44321.146600818676,56244.773265,56321.885826,56167.660705,0.0
70,44321.14665994302,56246.485,56322.09,56170.88,0.0
71,44321.146719032746,56248.194578,56326.574946,56169.814211,0.0
72,44321.14677811092,56233.850236,56309.352466,56158.348007,0.0
73,44321.14683720092,56220.94,56288.89,56152.99,0.0
74,44321.14689619265,56221.07,56292.2,56149.94,0.0
75,44321.14695529392,56221.655,56292.54,56150.77,0.0
76,44321.1470142682,56193.835,56266.85,56120.82,0.0
77,44321.14707341564,56196.005,56267.23,56124.78,0.0
78,44321.14713237837,56206.150638,56276.39,56135.911277,0.0
79,44321.14719147464,56196.154649,56270.16,56122.149298,0.0
80,44321.14725357717,56192.80265,56269.645301,56115.96,0.0
81,44321.147312643756,56214.401127,56291.11,56137.692254,0.0
82,44321.1473716642,56217.626157,56285.07,56150.182315,0.0
83,44321.1474308004,56230.555,56303.85,56157.26,0.0
84,44321.14748975129,56226.831023,56294.39,56159.272046,0.0
85,44321.14754882972,56223.32541,56297.23082,56149.42,0.0
86,44321.14760781528,56210.751364,56284.492729,56137.01,0.0
87,44321.14766696271,56195.135329,56270.050658,56120.22,0.0
88,44321.14772598363,56164.595472,56238.42,56090.770945,0.0
89,44321.14778501563,56157.764451,56232.778902,56082.75,0.0
90,44321.14784418645,56150.69,56214.01,56087.37,0.0
91,44321.14790314889,56146.763095,56220.39,56073.13619,0.0
92,44321.147962203955,56136.488612,56205.59,56067.387224,0.0
93,44321.148021294124,56121.885,56194.58,56049.19,0.0
94,44321.14808224214,56125.72,56196.46,56054.98,0.0
95,44321.148141250764,56139.915,56213.04,56066.79,0.0
