,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,pp1,pp2,pp3,pp4,bin,rand,action, shares , value ,,bin,buy,hold,sell,,
121,4/21/2021 6:25,55875.52,55841.005,56030.1138,55598.185,0,reg,FALSE,BTCUSD,sell,0.251092429,-0.330376025,-0.315389335,-0.377922264,55,0.489042629,sell, -   , $100.81 ,,,,,,,
122,4/21/2021 6:30,55841.005,55810.55,55991.66,55564.03,0,reg,FALSE,BTCUSD,hold,-0.178011123,-0.247163645,0.047930331,0.209272127,33,0.336762746,hold, -   , $100.81 ,,,,,,,
123,4/21/2021 6:35,55810.55,55713.275,55972.62,55561.27,0,reg,FALSE,BTCUSD,hold,-0.157157383,0.012011754,0.14928503,0.058380307,41,0.927938117,sell, -   , $100.81 ,,,,,,,
124,4/21/2021 6:40,55713.275,55791.645,55974.555,55507.185,0,reg,FALSE,BTCUSD,buy,-0.502846045,-0.199116669,-0.121609971,-0.15603552,14,0.08210075,buy, 0.00181 , $-   ,,,,,,,
125,4/21/2021 6:45,55930.285,55700.585,55947.395,55547.62,0,reg,FALSE,BTCUSD,sell,1.117442546,0.933286229,0.65226407,0.445751448,81,0.993317714,sell, -   , $101.20 ,,,,,,,
126,4/21/2021 6:50,55700.585,55711.91,55926.315,55536.6,0,reg,FALSE,BTCUSD,buy,-1.187664368,-1.327741583,-1.302352021,-1.125858869,1,0.739506618,hold, -   , $101.20 ,,,,,,,
127,4/21/2021 6:55,55711.91,55603.58,55881.765,55436.835,0,reg,FALSE,BTCUSD,sell,0.058544035,0.717816039,1.178241189,1.428821687,54,0.691368142,sell, -   , $101.20 ,,,,,,,
128,4/21/2021 7:00,55603.58,55427.935,55770.255,55277.86,0,reg,FALSE,BTCUSD,hold,-0.561097685,-0.356913631,-0.619044291,-1.035236437,1,0.518845891,buy, 0.00182 , $-   ,,,,,,,
129,4/21/2021 7:05,55568.44,55337.17,55605.445,55161.415,0,reg,FALSE,BTCUSD,hold,-0.182123522,0.218289118,0.331316783,0.547407978,54,0.858428043,sell, -   , $101.14 ,,,,,,,
130,4/21/2021 7:10,55478.945,55450.735,55621.575,55123.74,0,reg,FALSE,BTCUSD,buy,-0.464582735,-0.162696507,-0.21944772,-0.317240354,10,0.300083986,buy, 0.00182 , $-   ,,,,,,,
131,4/21/2021 7:15,55590.755,55648.285,55795.93,55280.015,0,reg,FALSE,BTCUSD,sell,0.579256028,0.601251127,0.440033837,0.379861377,81,0.397205217,hold, 0.00182 , $-   ,,,,,,,
132,4/21/2021 7:20,55508.075,55767.375,55914.46,55458.71,0,reg,FALSE,BTCUSD,buy,-0.428979748,-0.580743808,-0.680829083,-0.645617043,1,0.168400419,buy, 0.00182 , $-   ,,,,,,,
133,4/21/2021 7:25,55906.865,55382.86,55915.995,55165.03,0,reg,FALSE,BTCUSD,sell,2.054336616,1.430390224,1.158413201,1.059403554,81,0.205678006,hold, 0.00182 , $-   ,,,,,,,
134,4/21/2021 7:30,55517.795,55516.805,55676.405,55327.11,0,reg,FALSE,BTCUSD,hold,-2.018310707,-2.345844861,-2.175111411,-1.920110178,1,0.753901326,hold, 0.00182 , $-   ,,,,,,,
135,4/21/2021 7:35,55516.805,55277.035,55683.895,55120.795,0,reg,FALSE,BTCUSD,hold,-0.005135742,1.159588781,2.019129779,2.415882928,54,0.390357145,hold, 0.00182 , $-   ,,,,,,,
136,4/21/2021 7:40,55133.965,55336.03,55571.97,55095.55,0,reg,FALSE,BTCUSD,buy,-1.99981844,-1.148937233,-1.329710982,-1.928932277,1,0.539697364,buy, 0.00182 , $-   ,,,,,,,
137,4/21/2021 7:45,55336.03,55435.43,55639.745,55187.45,0,reg,FALSE,BTCUSD,hold,1.051660556,1.757651903,1.674195344,1.730250045,81,0.590203203,sell, -   , $100.88 ,,,,,,,
138,4/21/2021 7:50,55435.43,55398.395,55633.02,55243.52,0,reg,FALSE,BTCUSD,sell,0.516406204,-0.308306506,-1.189992042,-1.649771932,55,0.68068817,sell, -   , $100.88 ,,,,,,,
139,4/21/2021 7:55,55398.395,55368.235,55556.425,55083.265,0,reg,FALSE,BTCUSD,hold,-0.192534098,-0.408349614,-0.05762483,0.652243515,33,0.860341771,sell, -   , $100.88 ,,,,,,,
140,4/21/2021 8:00,55366.715,55244.47,55660.295,54960.455,0,reg,FALSE,BTCUSD,hold,-0.16478926,0.015981027,0.244414449,0.173974625,44,0.034015881,buy, 0.00182 , $-   ,,,,,,,
141,4/21/2021 8:05,55112.905,55090.69,55288.275,54709,0,reg,FALSE,BTCUSD,hold,-1.326318765,-0.669040995,-0.394572685,-0.368056589,1,0.294257787,buy, 0.00182 , $-   ,,,,,,,
142,4/21/2021 8:10,55090.69,55285.09,55534.935,54950.02,0,reg,FALSE,BTCUSD,buy,-0.116134323,0.697066237,0.786877765,0.680515458,54,0.870249128,sell, -   , $100.38 ,,,,,,,
143,4/21/2021 8:15,55143.995,55181.065,55423.155,54885.795,0,reg,FALSE,BTCUSD,hold,0.278395499,0.227249178,-0.270614627,-0.609115618,73,0.47202746,sell, -   , $100.38 ,,,,,,,
144,4/21/2021 8:20,55321.055,55248.4,55558.955,55028.01,0,reg,FALSE,BTCUSD,sell,0.921769841,0.370583621,0.082560639,0.203428953,78,0.639868574,sell, -   , $100.38 ,,,,,,,
145,4/21/2021 8:25,55113.48,55282.445,55493.55,55087.615,0,reg,FALSE,BTCUSD,buy,-1.084700148,-1.155726712,-0.879154751,-0.553948064,1,0.769181392,hold, -   , $100.38 ,,,,,,,
146,4/21/2021 8:30,55139.495,55311.59,55466.665,55053.605,0,reg,FALSE,BTCUSD,hold,0.135879373,0.703053805,1.070657579,1.123091903,54,0.8133271,sell, -   , $100.38 ,,,,,,,
147,4/21/2021 8:35,55311.59,55472.82,55735.46,55172.35,0,reg,FALSE,BTCUSD,hold,0.896075487,0.437872961,-0.152744166,-0.704679404,76,0.51668008,sell, -   , $100.38 ,,,,,,,
148,4/21/2021 8:40,55333.585,55517.375,55673.79,55250.365,0,reg,FALSE,BTCUSD,hold,0.114479479,-0.450199301,-0.511529623,-0.206660424,28,0.327512513,hold, -   , $100.38 ,,,,,,,
149,4/21/2021 8:45,55657.74,55462.145,55668.18,55227.4761,0,reg,FALSE,BTCUSD,sell,1.677334363,0.900204412,0.777832538,0.742672604,81,0.287835298,hold, -   , $100.38 ,,,,,,,
150,4/21/2021 8:50,55604.085,55622.32,55890.78,55322.005,0,reg,FALSE,BTCUSD,buy,-0.277904762,-1.126217737,-1.167219159,-1.120349778,1,0.465255208,buy, 0.00181 , $-   ,,,,,,,
151,4/21/2021 8:55,55622.32,55511.145,55776.91,55344.575,0,reg,FALSE,BTCUSD,hold,0.094416774,0.214457204,0.772228765,1.117122003,54,0.185027043,buy, 0.00181 , $-   ,,,,,,,
152,4/21/2021 9:00,55652.475,55429.04,55658.26,55203.165,0,reg,FALSE,BTCUSD,sell,0.156051281,0.035501476,-0.103078499,-0.504176985,40,0.190365033,buy, 0.00181 , $-   ,,,,,,,
153,4/21/2021 9:05,55288.85,55603.1,55771.215,55204.56,0,reg,FALSE,BTCUSD,buy,-1.894125128,-1.180901613,-0.70064818,-0.344200136,1,0.211335411,buy, 0.00181 , $-   ,,,,,,,
154,4/21/2021 9:10,55603.1,55643.18,55833.685,55363.045,0,reg,FALSE,BTCUSD,hold,1.62767903,2.028559193,1.848649422,1.468395417,81,0.73094112,sell, -   , $100.37 ,,,,,,,
155,4/21/2021 9:15,55643.18,55628.475,55891.795,55375.545,0,reg,FALSE,BTCUSD,hold,0.207447526,-0.818053347,-1.639648825,-2.009259792,55,0.951207647,sell, -   , $100.37 ,,,,,,,
156,4/21/2021 9:20,55769.705,55795.17,55980.295,55477.125,0,reg,FALSE,BTCUSD,sell,0.653386995,0.256861134,0.619150741,1.301068548,81,0.732033409,sell, -   , $100.37 ,,,,,,,
157,4/21/2021 9:25,55651.06,55686.03,55944.03,55477.1,0,reg,FALSE,BTCUSD,buy,-0.614000165,-0.730015005,-0.568440657,-0.684052645,1,0.216097024,buy, 0.00180 , $-   ,,,,,,,
158,4/21/2021 9:30,55686.03,55639.475,55886.33,55481.59,0,reg,FALSE,BTCUSD,sell,0.180859723,0.457839295,0.684204076,0.721523365,54,0.018510792,buy, 0.00180 , $-   ,,,,,,,
159,4/21/2021 9:35,55639.475,55600.805,55817.73,55411.54,0,reg,FALSE,BTCUSD,hold,-0.240977112,-0.242978018,-0.403670773,-0.626615913,1,0.712178208,hold, 0.00180 , $-   ,,,,,,,
160,4/21/2021 9:40,55461.46,55614.17,55822.58,55374.395,0,reg,FALSE,BTCUSD,buy,-0.924395426,-0.393648948,-0.086786456,0.182525366,5,0.83807623,hold, 0.00180 , $-   ,,,,,,,
161,4/21/2021 9:45,55472.705,55757.1,55910.575,55453.655,0,reg,FALSE,BTCUSD,hold,0.058381144,0.566079305,0.552803474,0.3684038,54,0.86121118,sell, -   , $100.05 ,,,,,,,
162,4/21/2021 9:50,55617.78,55655.415,55920.56,55504.085,0,reg,FALSE,BTCUSD,hold,0.751227396,0.399079441,-0.096191922,-0.373821348,76,0.807887403,sell, -   , $100.05 ,,,,,,,
163,4/21/2021 9:55,55655.415,55637.59,55901.455,55457.12,0,reg,FALSE,BTCUSD,sell,0.194749783,-0.320531105,-0.414495674,-0.183342961,29,0.405215681,hold, -   , $100.05 ,,,,,,,
164,4/21/2021 10:00,55637.59,55526.21,55821.14,55305.73,0,reg,FALSE,BTCUSD,hold,-0.092268554,-0.165322562,0.08940012,0.290243978,42,0.343201535,hold, -   , $100.05 ,,,,,,,
165,4/21/2021 10:05,55387.785,55397.825,55699.06,55160.78706,0,reg,FALSE,BTCUSD,buy,-1.298911663,-0.69502643,-0.305109427,-0.227237499,1,0.244189754,buy, 0.00181 , $-   ,,,,,,,
166,4/21/2021 10:10,55532.085,55390.105,55598.93,55192.435,0,reg,FALSE,BTCUSD,sell,0.748367363,1.17923272,1.079573271,0.797577235,81,0.793546027,sell, -   , $100.31 ,,,,,,,
167,4/21/2021 10:15,55390.105,55438.495,55631.64,55171.465,0,reg,FALSE,BTCUSD,buy,-0.738222828,-0.856275949,-1.172452992,-1.297167126,1,0.043419996,buy, 0.00181 , $-   ,,,,,,,
168,4/21/2021 10:20,55577.485,55552.67,55707.685,55230.795,0,reg,FALSE,BTCUSD,sell,0.97099464,0.984509263,1.060292283,1.28606128,81,0.695461858,sell, -   , $100.65 ,,,,,,,
169,4/21/2021 10:25,55552.67,55242.98,55703.255,55090.69,0,reg,FALSE,BTCUSD,hold,-0.128647642,-0.633393954,-0.931912251,-1.147509811,28,0.211273995,buy, 0.00181 , $-   ,,,,,,,
170,4/21/2021 10:30,55242.98,55189.26,55447.53,55037.905,0,reg,FALSE,BTCUSD,hold,-1.614516814,-0.855860644,-0.128140814,0.462972349,6,0.655730886,hold, 0.00181 , $-   ,,,,,,,
171,4/21/2021 10:35,55189.26,55205.055,55364.335,54928.695,0,reg,FALSE,BTCUSD,buy,-0.280332804,0.768489991,0.935625966,0.612729666,27,0.144712076,buy, 0.00181 , $-   ,,,,,,,
172,4/21/2021 10:40,55205.055,55204.31,55428.685,54908.89,0,reg,FALSE,BTCUSD,sell,0.08240115,0.208934757,-0.322303814,-0.724567553,46,0.087802825,hold, 0.00181 , $-   ,,,,,,,
173,4/21/2021 10:45,55204.31,55062.35,55360.555,54770.94,0,reg,FALSE,BTCUSD,hold,-0.003886653,-0.049701774,-0.148974642,0.099837603,41,0.867493238,sell, -   , $100.02 ,,,,,,,
174,4/21/2021 10:50,54935.89,55081.065,55229.27,54676.94668,0,reg,FALSE,BTCUSD,buy,-1.407184992,-0.808299842,-0.436952486,-0.165875238,2,0.008950741,buy, 0.00182 , $-   ,,,,,,,
175,4/21/2021 10:55,55096,54992.56,55185.015,54790.745,0,reg,FALSE,BTCUSD,hold,0.836933353,1.292612168,1.210125319,0.948716817,81,0.455963527,sell, -   , $100.31 ,,,,,,,
176,4/21/2021 11:00,55120.54,55046.61,55264.095,54724.3,0,reg,FALSE,BTCUSD,sell,0.128219353,-0.408219264,-0.979678903,-1.261327231,28,0.42055869,hold, -   , $100.31 ,,,,,,,
177,4/21/2021 11:05,55046.61,55123.64,55405.375,54910.555,0,reg,FALSE,BTCUSD,hold,-0.386796571,-0.296649173,0.064264372,0.601311327,6,0.408509411,buy, 0.00182 , $-   ,,,,,,,
178,4/21/2021 11:10,54978.18,55178.105,55338.855,54886.975,0,reg,FALSE,BTCUSD,buy,-0.358466577,0.016318077,0.180269136,0.066818744,14,0.48408238,buy, 0.00182 , $-   ,,,,,,,
179,4/21/2021 11:15,55322.94,55042.49,55429.92,54888.355,0,reg,FALSE,BTCUSD,sell,1.794750606,1.240253098,0.704986573,0.302237244,81,0.835066557,sell, -   , $100.82 ,,,,,,,
180,4/21/2021 11:20,55180.475,54980.52,55206.335,54695.40472,0,reg,FALSE,BTCUSD,hold,-0.74355866,-1.462066138,-1.556535882,-1.302636935,1,0.904550782,hold, -   , $100.82 ,,,,,,,
181,4/21/2021 11:25,54842.39,54616.8,55190.475,54408.92975,0,reg,FALSE,BTCUSD,hold,-1.775423717,-0.594354272,0.499802034,1.184450638,9,0.379906148,buy, 0.00184 , $-   ,,,,,,,
182,4/21/2021 11:30,54740.37,54682.295,54916.705,54393.25183,0,reg,FALSE,BTCUSD,buy,-0.53674756,0.713477467,0.753311082,0.146021212,26,0.333338377,buy, 0.00184 , $-   ,,,,,,,
183,4/21/2021 11:35,54819.655,54801.965,54996.565,54340.55266,0,reg,FALSE,BTCUSD,sell,0.416530895,0.54908839,-0.094688108,-0.488447533,76,0.502455794,sell, -   , $100.77 ,,,,,,,
184,4/21/2021 11:40,54669.155,54898.77,55023.605,54577.5722,0,reg,FALSE,BTCUSD,buy,-0.792841961,-0.696598766,-0.717515802,-0.358748752,1,0.75958131,hold, -   , $100.77 ,,,,,,,
185,4/21/2021 11:45,54761.705,54482.575,54958.36,54319.91856,0,reg,FALSE,BTCUSD,sell,0.486734297,0.737035923,0.82577358,0.888934683,81,0.812710803,sell, -   , $100.77 ,,,,,,,
186,4/21/2021 11:50,54482.575,54568.46,54824.835,54252.88,0,reg,FALSE,BTCUSD,buy,-1.475507354,-1.130251192,-1.075557379,-1.095166634,1,0.115824309,buy, 0.00185 , $-   ,,,,,,,
187,4/21/2021 11:55,54568.46,54629.435,54911.555,54371.275,0,reg,FALSE,BTCUSD,sell,0.45328162,1.110982448,1.290950575,1.36310858,81,0.819532891,sell, -   , $100.93 ,,,,,,,
188,4/21/2021 12:00,54494.645,54571.505,54931.105,54388.345,0,reg,FALSE,BTCUSD,hold,-0.390106588,-0.485791608,-0.919741857,-1.273358842,1,0.666277158,hold, -   , $100.93 ,,,,,,,
189,4/21/2021 12:05,54443.935,54404.595,54691.52,54197.89888,0,reg,FALSE,BTCUSD,hold,-0.268248061,0.070190511,0.320245701,0.714232834,18,0.219483211,buy, 0.00185 , $-   ,,,,,,,
190,4/21/2021 12:10,54404.595,54888.025,55068.43,54270.025,0,reg,FALSE,BTCUSD,buy,-0.208252998,0.034557157,-0.020524812,-0.196283816,14,0.706723102,buy, 0.00185 , $-   ,,,,,,,
191,4/21/2021 12:15,55015.585,54873.31,55068.98,54614.715,0,reg,FALSE,BTCUSD,sell,3.198459494,1.962266397,1.110360523,0.651389954,81,0.430392829,sell, -   , $101.99 ,,,,,,,
192,4/21/2021 12:20,55009.295,55075.645,55364.415,54676.39,0,reg,FALSE,BTCUSD,buy,-0.032931162,-1.861281016,-2.202363307,-1.908128924,28,0.101092495,buy, 0.00185 , $-   ,,,,,,,
193,4/21/2021 12:25,55056.04,55357.53,55529.59,54985.70608,0,reg,FALSE,BTCUSD,hold,0.24452467,0.159814559,1.164151052,1.939112273,72,0.317276777,hold, 0.00185 , $-   ,,,,,,,
194,4/21/2021 12:30,55357.53,55307.29,55624.955,55141.74,0,reg,FALSE,BTCUSD,sell,1.568515067,0.762618468,0.347215051,-0.470555136,79,0.884911391,sell, -   , $102.64 ,,,,,,,
195,4/21/2021 12:35,55173.38,55336.09,55508.955,55069.775,0,reg,FALSE,BTCUSD,buy,-0.961246167,-1.457142472,-1.278582303,-0.936459277,1,0.477413237,buy, 0.00186 , $-   ,,,,,,,
196,4/21/2021 12:40,55336.09,55502.435,55682.46,55137.755,0,reg,FALSE,BTCUSD,hold,0.846833955,1.041454149,1.439191652,1.565437796,81,0.523627581,sell, -   , $102.94 ,,,,,,,
197,4/21/2021 12:45,55368.22,55674.39,55770.295,55226.745,0,reg,FALSE,BTCUSD,hold,0.167125474,-0.391512085,-0.825388552,-1.304398199,28,0.642304462,hold, -   , $102.94 ,,,,,,,
198,4/21/2021 12:50,55674.39,55472.11,55787.395,55331.075,0,reg,FALSE,BTCUSD,sell,1.583797507,0.816003092,0.695528743,0.876048362,81,0.020470294,hold, -   , $102.94 ,,,,,,,
199,4/21/2021 12:55,55472.11,55515.335,55789.11,55329.51,0,reg,FALSE,BTCUSD,buy,-1.050196936,-1.517180797,-1.343913918,-1.174718971,1,0.404047763,buy, 0.00186 , $-   ,,,,,,,
200,4/21/2021 13:00,55515.335,55548.215,55722.095,55219.62107,0,reg,FALSE,BTCUSD,hold,0.224240744,0.734076104,1.296723976,1.521007429,81,0.887279528,sell, -   , $103.02 ,,,,,,,
201,4/21/2021 13:05,55673.13,55564.145,55736,55291.23,0,reg,FALSE,BTCUSD,sell,0.816281749,0.341015619,-0.226402839,-0.877321045,73,0.09024701,hold, -   , $103.02 ,,,,,,,
202,4/21/2021 13:10,55564.145,55422.575,55704.545,55214.73,0,reg,FALSE,BTCUSD,hold,-0.564890903,-0.795555448,-0.654664935,-0.246678968,1,0.532987431,buy, 0.00185 , $-   ,,,,,,,
203,4/21/2021 13:15,55284.06,55482.06,55709.6,54890.915,0,reg,FALSE,BTCUSD,buy,-1.4590911,-0.515059313,0.161565774,0.470148888,6,0.227407151,buy, 0.00185 , $-   ,,,,,,,
204,4/21/2021 13:20,55341.465,55495.855,55690.475,55275.38607,0,reg,FALSE,BTCUSD,hold,0.298738749,1.012509994,0.879879921,0.413748949,81,0.09802478,hold, 0.00185 , $-   ,,,,,,,
205,4/21/2021 13:25,55495.855,55385.89,55676.495,55306.45283,0,reg,FALSE,BTCUSD,sell,0.801218757,0.289428484,-0.416494949,-0.746711925,73,0.057034441,hold, 0.00185 , $-   ,,,,,,,
206,4/21/2021 13:30,55385.89,55633.815,55904.47,55358.365,0,reg,FALSE,BTCUSD,buy,-0.571804841,-0.790861593,-0.622247085,-0.11851323,2,0.95148359,hold, 0.00185 , $-   ,,,,,,,
207,4/21/2021 13:35,55633.815,55586.64,55811.22,55412.68658,0,reg,FALSE,BTCUSD,sell,1.283435264,1.068618302,1.07106042,0.975345124,81,0.031275006,hold, 0.00185 , $-   ,,,,,,,
208,4/21/2021 13:40,55462.69,55662.12,55848.81,55392.73146,0,reg,FALSE,BTCUSD,buy,-0.888597361,-1.251090791,-1.336152436,-1.386554603,1,0.799394723,hold, 0.00185 , $-   ,,,,,,,
209,4/21/2021 13:45,55662.12,55588.22,55799.98,55411.725,0,reg,FALSE,BTCUSD,sell,1.031865837,1.106186803,1.357791895,1.551711936,81,0.155883722,hold, 0.00185 , $-   ,,,,,,,
210,4/21/2021 13:50,55463.965,55530.69,55738.19679,55312.00054,0,reg,FALSE,BTCUSD,buy,-1.028931847,-1.187019465,-1.320886809,-1.542918931,1,0.80813114,hold, 0.00185 , $-   ,,,,,,,
211,4/21/2021 13:55,55652.255,55660.555,55803.99,55360.04216,0,reg,FALSE,BTCUSD,hold,0.974399331,1.15391876,1.348380418,1.537497924,81,0.655674358,sell, -   , $103.19 ,,,,,,,
212,4/21/2021 14:00,55786.85,55523.58,55856.57078,55390.23,0,reg,FALSE,BTCUSD,sell,0.69484762,-0.161021785,-0.757405753,-1.212932833,64,0.953981334,sell, -   , $103.19 ,,,,,,,
213,4/21/2021 14:05,55642.97,55551.79,55729.665,55382.985,0,reg,FALSE,BTCUSD,hold,-0.744702162,-0.829180675,-0.384859521,0.21458663,3,0.071843782,buy, 0.00185 , $-   ,,,,,,,
214,4/21/2021 14:10,55551.79,55495.21,55685.57,55292.96,0,reg,FALSE,BTCUSD,hold,-0.47270916,0.156667969,0.567848818,0.548760003,18,0.549820732,buy, 0.00185 , $-   ,,,,,,,
215,4/21/2021 14:15,55495.21,55381.59,55663.715,55173.02056,0,reg,FALSE,BTCUSD,hold,-0.293629667,0.103149788,-0.030826472,-0.344836968,13,0.001062925,buy, 0.00185 , $-   ,,,,,,,
216,4/21/2021 14:20,55381.59,55479.895,55635.875,55148.72,0,reg,FALSE,BTCUSD,buy,-0.590856276,-0.171202527,-0.158026934,-0.073267466,14,0.823374806,hold, 0.00185 , $-   ,,,,,,,
217,4/21/2021 14:25,55479.895,55649.815,55845.56,55325.295,0,reg,FALSE,BTCUSD,hold,0.510308103,0.634270682,0.463952568,0.358260192,81,0.896392393,sell, -   , $102.88 ,,,,,,,
218,4/21/2021 14:30,55649.815,56006.01,56260.05,55502.17,0,reg,FALSE,BTCUSD,hold,0.879373275,0.212581539,-0.242892946,-0.407143016,73,0.440907894,sell, -   , $102.88 ,,,,,,,
219,4/21/2021 14:35,56130.085,56464.97,56530.91,55853.66,0,reg,FALSE,BTCUSD,hold,2.46423571,0.912880762,0.403372352,0.372248811,81,0.486885227,sell, -   , $102.88 ,,,,,,,
220,4/21/2021 14:40,56342.405,56245.82,56511.62,56041.89916,0,reg,FALSE,BTCUSD,sell,1.085295526,-0.794269547,-0.983318578,-0.798733976,55,0.205601475,hold, -   , $102.88 ,,,,,,,
221,4/21/2021 14:45,56245.82,56386.815,56443.115,56032.03755,0,reg,FALSE,BTCUSD,buy,-0.49455195,-0.909992145,-0.066656217,0.52799752,6,0.927731002,hold, -   , $102.88 ,,,,,,,
222,4/21/2021 14:50,56386.815,56205.85,56396.415,55997.39176,0,reg,FALSE,BTCUSD,sell,0.720142821,0.699664189,0.927162049,0.572439322,81,0.226988403,hold, -   , $102.88 ,,,,,,,
223,4/21/2021 14:55,56205.85,56231.68,56406.72,55992.07997,0,reg,FALSE,BTCUSD,buy,-0.927268602,-0.948908979,-0.949578143,-1.08100235,1,0.004521484,buy, 0.00183 , $-   ,,,,,,,
224,4/21/2021 15:00,56231.68,56332.76,56564.9,56085.205,0,reg,FALSE,BTCUSD,hold,0.132292686,0.610307303,0.898108579,1.064267553,54,0.595752443,hold, 0.00183 , $-   ,,,,,,,
225,4/21/2021 15:05,56332.76,56158.2,56565.285,55928.72289,0,reg,FALSE,BTCUSD,sell,0.516769284,0.22145852,-0.223976899,-0.646321236,73,0.116267913,hold, 0.00183 , $-   ,,,,,,,
226,4/21/2021 15:10,56158.2,56281.175,56485.315,56028.2,0,reg,FALSE,BTCUSD,buy,-0.895208179,-0.813299017,-0.596020341,-0.214297022,1,0.595806734,buy, 0.00183 , $-   ,,,,,,,
227,4/21/2021 15:15,56281.175,56214.41,56441.265,56006.43394,0,reg,FALSE,BTCUSD,sell,0.629283238,0.878107057,0.9742499,0.904475659,81,0.486842926,sell, -   , $103.02 ,,,,,,,
228,4/21/2021 15:20,56214.41,56312.08,56381.4,55982.28389,0,reg,FALSE,BTCUSD,buy,-0.34205322,-0.559489799,-0.828055788,-1.038128075,1,0.888331493,hold, -   , $103.02 ,,,,,,,
229,4/21/2021 15:25,56312.08,55948.015,56372.735,55857.025,0,reg,FALSE,BTCUSD,sell,0.499519109,0.484745662,0.601479626,0.8234124,81,0.656062141,sell, -   , $103.02 ,,,,,,,
230,4/21/2021 15:30,55948.015,56128.92,56326.195,55849.04,0,reg,FALSE,BTCUSD,buy,-1.874073993,-1.367189625,-1.066714724,-0.960879945,1,0.178462327,buy, 0.00184 , $-   ,,,,,,,
231,4/21/2021 15:35,56255.6,56002.165,56289.705,55808.92253,0,reg,FALSE,BTCUSD,sell,1.574678433,1.9864814,1.931714512,1.727095242,81,0.127689747,hold, 0.00184 , $-   ,,,,,,,
232,4/21/2021 15:40,56125.57,56041.07,56274.14,55824.83116,0,reg,FALSE,BTCUSD,hold,-0.66722957,-1.291339009,-1.888024553,-2.200169699,1,0.523451621,buy, 0.00184 , $-   ,,,,,,,
233,4/21/2021 15:45,56041.07,55969.42,56214.855,55757.125,0,reg,FALSE,BTCUSD,hold,-0.434252951,0.134194533,0.821107321,1.560459961,18,0.434965899,buy, 0.00184 , $-   ,,,,,,,
234,4/21/2021 15:50,55969.42,56127.46,56284.4,55912.64822,0,reg,FALSE,BTCUSD,buy,-0.368687044,0.037765962,-0.055542857,-0.504950503,13,0.311135865,buy, 0.00184 , $-   ,,,,,,,
235,4/21/2021 15:55,56253.505,56088.63,56415.74,55968.175,0,reg,FALSE,BTCUSD,sell,1.454424571,1.050112289,0.583111484,0.3678649,81,0.717997562,sell, -   , $103.58 ,,,,,,,
236,4/21/2021 16:00,56211.325,56281.85,56523.7,56080.815,0,reg,FALSE,BTCUSD,buy,-0.216110188,-0.962228022,-1.159108021,-1.003518435,1,0.73593807,hold, -   , $103.58 ,,,,,,,
237,4/21/2021 16:05,56281.85,56383.555,56478.635,56004.28,0,reg,FALSE,BTCUSD,sell,0.360883659,0.332348456,0.74567605,1.097155624,81,0.561576792,sell, -   , $103.58 ,,,,,,,
238,4/21/2021 16:10,56256.145,56286.395,56494.525,56101.83,0,reg,FALSE,BTCUSD,buy,-0.131595224,-0.283667837,-0.354825385,-0.633888827,28,0.15007621,buy, 0.00184 , $-   ,,,,,,,
239,4/21/2021 16:15,56286.395,56112.565,56472.88396,55969.325,0,reg,FALSE,BTCUSD,sell,0.154779854,0.164952045,0.258405052,0.353220731,45,0.272966622,buy, 0.00184 , $-   ,,,,,,,
240,4/21/2021 16:20,56112.565,56142.705,56342.9,55957.285,0,reg,FALSE,BTCUSD,buy,-0.892189477,-0.603054335,-0.442371675,-0.403647395,1,0.624288112,hold, 0.00184 , $-   ,,,,,,,
241,4/21/2021 16:25,56142.705,56076.45,56295.545,55882.88387,0,reg,FALSE,BTCUSD,sell,0.154611717,0.602957487,0.694662809,0.654931862,54,0.114310894,buy, 0.00184 , $-   ,,,,,,,
242,4/21/2021 16:30,56076.45,55748.535,56221.94,55619.36424,0,reg,FALSE,BTCUSD,hold,-0.340275464,-0.285055016,-0.511495202,-0.694747015,1,0.780954381,hold, 0.00184 , $-   ,,,,,,,
243,4/21/2021 16:35,55875.585,55968.35,56035.27,55550.01,0,reg,FALSE,BTCUSD,hold,-1.035320168,-0.40034575,-0.066407463,0.256370538,6,0.587075391,buy, 0.00184 , $-   ,,,,,,,
244,4/21/2021 16:40,55844.245,55881.085,56048.14,55613.07,0,reg,FALSE,BTCUSD,hold,-0.161626681,0.503247448,0.520469681,0.338041235,54,0.231792163,buy, 0.00184 , $-   ,,,,,,,
245,4/21/2021 16:45,55748.26,55845.48,56090.925,55605.555,0,reg,FALSE,BTCUSD,hold,-0.495866239,-0.192521986,-0.400763194,-0.530630137,10,0.105390636,buy, 0.00184 , $-   ,,,,,,,
246,4/21/2021 16:50,55708.02,55692.59,56025.79,55575.87,0,reg,FALSE,BTCUSD,hold,-0.208033242,0.165791806,0.206388744,0.349719516,18,0.037260367,buy, 0.00184 , $-   ,,,,,,,
247,4/21/2021 16:55,55692.59,55812.92,56032.935,55555.23157,0,reg,FALSE,BTCUSD,buy,-0.079792303,0.073866781,-0.052948815,-0.149378434,41,0.325956638,hold, 0.00184 , $-   ,,,,,,,
248,4/21/2021 17:00,55812.92,55784.49,55980.28,55476.65,0,reg,FALSE,BTCUSD,hold,0.620914297,0.403607001,0.189930366,0.139898408,77,0.557458876,sell, -   , $102.77 ,,,,,,,
