,time,mark,ask,bid,vol
0,44325.45329098538,55852.948782,55928.262605,55777.63496,0.0
1,44325.45335017307,55846.168719,55920.53,55771.807439,0.0
2,44325.45340911278,55860.58,55928.74,55792.42,0.0
3,44325.453468212574,55874.485,55935.36,55813.61,0.0
4,44325.4535273256,55877.585,55941.35,55813.82,0.0
5,44325.45358651921,55869.329435,55941.798871,55796.86,0.0
6,44325.45364554505,55852.635,55922.29,55782.98,0.0
7,44325.45370453057,55863.9,55931.63,55796.17,0.0
8,44325.45376353821,55866.045,55934.93,55797.16,0.0
9,44325.45382258451,55849.894294,55920.148588,55779.64,0.0
10,44325.453881640344,55856.775,55926.79,55786.76,0.0
11,44325.453940836414,55856.726347,55929.8,55783.652695,0.0
12,44325.45400007884,55855.813344,55929.100697,55782.525992,0.0
13,44325.4540590015,55852.719968,55923.11,55782.329937,0.0
14,44325.45411803515,55870.970647,55939.32,55802.621295,0.0
15,44325.45417708537,55846.62399,55916.47,55776.77798,0.0
16,44325.454236012825,55852.777946,55924.49,55781.065892,0.0
17,44325.454295001975,55871.66,55940.18,55803.14,0.0
18,44325.45435416163,55863.82569,55936.771381,55790.88,0.0
19,44325.45441310843,55821.295,55889.77,55752.82,0.0
20,44325.4544722011,55833.515,55899.98,55767.05,0.0
21,44325.45453179997,55839.518798,55908.597596,55770.44,0.0
22,44325.454591140966,55842.588927,55902.22,55782.957855,0.0
23,44325.454650355336,55835.356787,55900.75,55769.963575,0.0
24,44325.45470929606,55841.785,55912.57,55771.0,0.0
25,44325.4547684897,55845.298136,55919.191043,55771.40523,0.0
26,44325.45482815432,55828.867446,55902.644892,55755.09,0.0
27,44325.4548874918,55823.335784,55897.17,55749.501568,0.0
28,44325.4549469743,55817.603006,55886.916012,55748.29,0.0
29,44325.45500639428,55819.471298,55891.482597,55747.46,0.0
30,44325.45506573893,55823.08,55894.06,55752.1,0.0
31,44325.45512489913,55838.486635,55908.28327,55768.69,0.0
32,44325.45518394032,55835.335,55901.23,55769.44,0.0
33,44325.455242938384,55850.019733,55924.349467,55775.69,0.0
34,44325.45530193652,55881.712502,55954.13,55809.295005,0.0
35,44325.45536114192,55873.075124,55945.49,55800.660249,0.0
36,44325.45542019704,55879.631864,55952.35,55806.913729,0.0
37,44325.455479195916,55883.123733,55955.85,55810.397467,0.0
38,44325.455538334296,55883.714747,55957.643421,55809.786073,0.0
39,44325.455597353975,55885.327076,55956.46,55814.194152,0.0
40,44325.45565631675,55884.729073,55956.58,55812.878147,0.0
41,44325.45571551358,55885.775237,55957.77,55813.780475,0.0
42,44325.45577455723,55855.837838,55924.385676,55787.29,0.0
43,44325.45583356705,55879.71943,55945.228861,55814.21,0.0
44,44325.45589276063,55876.4,55938.2,55814.6,0.0
45,44325.45595171127,55866.04,55933.63,55798.45,0.0
46,44325.45601070597,55846.659912,55911.509825,55781.81,0.0
47,44325.45606984513,55818.169118,55886.938237,55749.4,0.0
48,44325.4561289943,55810.265,55871.05,55749.48,0.0
49,44325.45618810772,55820.565,55886.15,55754.98,0.0
50,44325.45624722802,55815.71,55879.69,55751.73,0.0
51,44325.456306434666,55796.195,55864.21,55728.18,0.0
52,44325.45636551892,55801.525,55864.38,55738.67,0.0
53,44325.45642443501,55815.735215,55890.005678,55741.464753,0.0
54,44325.45648347065,55860.347337,55930.744674,55789.95,0.0
55,44325.45654246915,55879.208454,55948.84,55809.576909,0.0
56,44325.456601514314,55858.153116,55932.938237,55783.367996,0.0
