,time,mark,ask,bid,vol
0,44340.178830745084,39244.1,39306.03,39182.17,0.0
1,44340.178890615796,39242.995,39305.37,39180.62,0.0
2,44340.17894957108,39247.54,39310.73,39184.35,0.0
3,44340.179008589585,39245.505107,39310.0,39181.010214,0.0
4,44340.179067621524,39246.54,39312.58,39180.5,0.0
5,44340.179126641015,39240.48051,39303.46,39177.50102,0.0
6,44340.17918705656,39238.232908,39304.06,39172.405817,0.0
7,44340.17924592944,39243.48,39308.72,39178.24,0.0
8,44340.17930493158,39246.656416,39314.489448,39178.823384,0.0
9,44340.17936397277,39259.266361,39326.402722,39192.13,0.0
10,44340.17942442337,39260.334403,39325.338807,39195.33,0.0
11,44340.179483878805,39231.164635,39299.00927,39163.32,0.0
12,44340.17954352403,39225.44277,39294.08,39156.80554,0.0
13,44340.17960254961,39209.637543,39275.6,39143.675086,0.0
14,44340.179661591945,39195.175,39256.89,39133.46,0.0
15,44340.1797206105,39173.789806,39241.344252,39106.23536,0.0
16,44340.17977955769,39189.835,39254.72,39124.95,0.0
17,44340.17983945271,39176.629265,39240.94853,39112.31,0.0
18,44340.17989869926,39202.85,39267.69,39138.01,0.0
19,44340.1799593596,39213.980229,39274.65,39153.310458,0.0
20,44340.18002019611,39207.79,39269.85,39145.73,0.0
21,44340.1800791386,39229.16,39293.58,39164.74,0.0
22,44340.18013839916,39242.645,39304.11,39181.18,0.0
23,44340.18019771771,39227.66,39292.04,39163.28,0.0
24,44340.18025754509,39229.671527,39296.703055,39162.64,0.0
25,44340.18031651245,39245.142885,39314.395771,39175.89,0.0
26,44340.18037551708,39234.545,39302.72,39166.37,0.0
27,44340.18043452467,39232.528549,39300.94,39164.117099,0.0
28,44340.18049341703,39230.242161,39297.454322,39163.03,0.0
29,44340.1805552059,39243.565,39308.05,39179.08,0.0
30,44340.18061447661,39249.355,39314.96,39183.75,0.0
31,44340.18067376426,39248.625321,39313.89,39183.360643,0.0
32,44340.180732680135,39258.175,39317.07,39199.28,0.0
33,44340.18079196717,39223.67,39287.83,39159.51,0.0
34,44340.18085094223,39212.351763,39273.04,39151.663526,0.0
35,44340.18090997968,39223.34,39288.97,39157.71,0.0
36,44340.180968999164,39246.86,39313.04,39180.68,0.0
37,44340.18102798655,39243.369149,39308.488298,39178.25,0.0
38,44340.18108700246,39274.856122,39343.356956,39206.355289,0.0
39,44340.1811468407,39286.966094,39355.765748,39218.16644,0.0
40,44340.18120589796,39273.97137,39339.66,39208.282741,0.0
41,44340.181265258834,39297.404224,39366.554341,39228.254108,0.0
42,44340.18132449293,39295.09165,39360.82,39229.363301,0.0
43,44340.181383553056,39296.45167,39362.39,39230.513341,0.0
44,44340.18144255627,39297.235982,39362.01,39232.461964,0.0
45,44340.18150149902,39305.666372,39369.72,39241.612745,0.0
46,44340.18156046313,39299.976688,39364.41,39235.543376,0.0
47,44340.18161943544,39289.966015,39353.19,39226.74203,0.0
48,44340.181680382775,39259.8,39320.65,39198.95,0.0
49,44340.18173944476,39294.09,39357.01,39231.17,0.0
50,44340.18179849946,39308.935,39369.6,39248.27,0.0
51,44340.18185835487,39296.115,39356.46,39235.77,0.0
52,44340.18191744471,39304.419545,39365.569091,39243.27,0.0
53,44340.18197864685,39309.924908,39377.455499,39242.394318,0.0
54,44340.18203887388,39323.559385,39390.38,39256.73877,0.0
55,44340.18209792182,39338.839254,39404.57,39273.108509,0.0
56,44340.18215800228,39336.24,39395.25,39277.23,0.0
57,44340.182217981404,39339.99,39399.03,39280.95,0.0
58,44340.18227708887,39332.745,39391.75,39273.74,0.0
