,time,mark,ask,bid,vol
0,44308.89729194543,50310.634885,50333.374102,50287.895669,0.0
1,44308.89730478154,50305.333282,50327.946692,50282.719872,0.0
2,44308.89731747946,50313.52047,50325.98094,50301.06,0.0
3,44308.89733053404,50317.825,50335.44,50300.21,0.0
4,44308.897343459605,50316.235,50333.85,50298.62,0.0
5,44308.89735633389,50314.708601,50334.997442,50294.41976,0.0
6,44308.89736911654,50302.57,50320.39,50284.75,0.0
7,44308.8973820378,50308.27,50325.88,50290.66,0.0
8,44308.897395029875,50296.9,50314.51,50279.29,0.0
9,44308.89740780932,50286.512304,50302.9,50270.124608,0.0
10,44308.89742072761,50290.071117,50305.93,50274.212234,0.0
11,44308.89743365226,50295.21,50312.82,50277.6,0.0
12,44308.89744666641,50294.406867,50311.763735,50277.05,0.0
