,time,mark,ask,bid,vol
0,44340.93679445198,39027.825,39095.33,38960.32,0.0
1,44340.93685356518,39033.936328,39102.977307,38964.89535,0.0
2,44340.93691285092,39026.206355,39093.36,38959.052711,0.0
3,44340.93697187352,39047.526369,39114.612738,38980.44,0.0
4,44340.93703087046,39041.039425,39107.7,38974.37885,0.0
5,44340.93709000733,39039.847592,39105.16,38974.535185,0.0
6,44340.937149996615,39035.754358,39101.69,38969.818717,0.0
7,44340.9372091493,39094.157717,39167.477416,39020.838019,0.0
8,44340.937268100104,39136.67918,39207.21,39066.14836,0.0
9,44340.93732734737,39119.949143,39185.63,39054.268286,0.0
10,44340.93738672368,39106.04,39168.4,39043.68,0.0
11,44340.937445650045,39122.726471,39191.83,39053.622942,0.0
12,44340.937505196,39139.68248,39211.68,39067.684961,0.0
13,44340.937564997934,39127.207068,39194.2,39060.214136,0.0
14,44340.93762354872,39127.35,39188.99,39065.71,0.0
15,44340.937682187505,39120.235,39183.4,39057.07,0.0
16,44340.93774110161,39115.400075,39178.33015,39052.47,0.0
17,44340.93780012688,39115.11,39177.19,39053.03,0.0
18,44340.93785920686,39115.294055,39175.73811,39054.85,0.0
19,44340.93791869534,39120.59647,39180.35294,39060.84,0.0
20,44340.9379795301,39134.17,39194.01,39074.33,0.0
21,44340.93803855957,39110.455,39171.61,39049.3,0.0
22,44340.938097472535,39099.245,39164.28,39034.21,0.0
23,44340.93815734892,39095.951953,39162.09,39029.813906,0.0
24,44340.93821751918,39081.105,39143.03,39019.18,0.0
25,44340.938276736844,39052.610291,39117.77,38987.450582,0.0
26,44340.9383357212,39087.395,39155.09,39019.7,0.0
27,44340.93839487143,39073.860789,39146.18,39001.541579,0.0
28,44340.938453963674,39057.361137,39126.055302,38988.666972,0.0
29,44340.93851334426,39056.000231,39122.700463,38989.3,0.0
30,44340.93857332676,39050.847204,39119.34,38982.354408,0.0
31,44340.93863241953,39034.187638,39101.11,38967.265276,0.0
32,44340.93869144272,39018.417247,39086.11,38950.724495,0.0
33,44340.93875054069,39020.990848,39090.081697,38951.9,0.0
34,44340.938809571264,39016.04611,39084.49,38947.60222,0.0
35,44340.93886855442,39035.495,39101.71,38969.28,0.0
36,44340.9389275536,39016.262455,39086.612738,38945.912173,0.0
37,44340.938987366215,39016.876885,39084.69,38949.06377,0.0
38,44340.939046387975,39007.415,39073.52,38941.31,0.0
39,44340.93910544488,39017.6475,39086.285,38949.01,0.0
40,44340.93916451465,39011.114918,39079.3,38942.929837,0.0
41,44340.939223565925,39011.229841,39079.9,38942.559683,0.0
42,44340.93928260385,39010.757176,39079.534352,38941.98,0.0
43,44340.93934154293,39008.988484,39077.006969,38940.97,0.0
44,44340.93940049945,38992.45,39060.49,38924.41,0.0
45,44340.939459444635,38986.249228,39052.95,38919.548457,0.0
46,44340.93951845858,38984.722068,39052.854137,38916.59,0.0
47,44340.93957751667,38975.235,39038.19,38912.28,0.0
48,44340.939636843636,38972.665,39031.97,38913.36,0.0
49,44340.93969702383,38979.195,39043.99,38914.4,0.0
50,44340.939755984575,38972.361628,39041.094508,38903.628749,0.0
51,44340.93981528475,38975.835,39038.61,38913.06,0.0
52,44340.93987420478,38973.525,39040.01,38907.04,0.0
53,44340.93993321996,38973.93,39041.92,38905.94,0.0
54,44340.93999223329,38987.670012,39056.3,38919.040025,0.0
55,44340.940051331076,38980.717271,39047.374542,38914.06,0.0
56,44340.94011303894,38980.316702,39047.783404,38912.85,0.0
57,44340.94017255153,38971.503279,39038.28,38904.726559,0.0
58,44340.94023296712,38971.972212,39038.67,38905.274425,0.0
59,44340.94029197202,38971.575739,39037.791479,38905.36,0.0
60,44340.94035118591,38968.6,39033.93,38903.27,0.0
61,44340.940411462536,38969.62,39035.09,38904.15,0.0
62,44340.94047103464,38972.695,39038.03,38907.36,0.0
63,44340.94053000139,38978.03745,39042.8449,38913.23,0.0
64,44340.9405890035,38970.961329,39037.821897,38904.100761,0.0
65,44340.940647953124,38969.55,39035.06,38904.04,0.0
66,44340.94070689541,38969.445,39035.55,38903.34,0.0
67,44340.940765771964,38971.475,39038.33,38904.62,0.0
68,44340.940825627586,38968.735645,39035.29,38902.18129,0.0
69,44340.940885419775,38971.244668,39039.658067,38902.83127,0.0
70,44340.94094520859,38969.534994,39036.17,38902.899988,0.0
71,44340.94100429432,38969.7,39036.59,38902.81,0.0
72,44340.94106407737,38959.927507,39027.29,38892.565014,0.0
73,44340.94112297342,38959.87,39027.09,38892.65,0.0
74,44340.94118323895,38955.433182,39023.41,38887.456364,0.0
75,44340.941243069676,38951.343829,39018.467659,38884.22,0.0
76,44340.94130206847,38974.23,39039.04,38909.42,0.0
77,44340.94136137266,38968.00044,39031.880881,38904.12,0.0
78,44340.94142038553,38966.295,39031.75,38900.84,0.0
79,44340.94147940595,38948.073943,39014.16,38881.987886,0.0
80,44340.9415384573,38958.933137,39028.456275,38889.41,0.0
81,44340.941597899226,38982.95,39049.25,38916.65,0.0
82,44340.941656824056,38967.644606,39035.619212,38899.67,0.0
83,44340.94171603736,38958.620033,39026.52,38890.720066,0.0
84,44340.94177540656,38949.31,39015.44,38883.18,0.0
85,44340.9418344544,38955.85,39022.95,38888.75,0.0
86,44340.94189348974,38950.645,39017.51,38883.78,0.0
