,time,mark,ask,bid,vol
0,44338.41014657728,36370.68,36432.63,36308.73,0.0
1,44338.41020595812,36345.275,36405.85,36284.7,0.0
2,44338.41026528204,36362.688876,36420.787753,36304.59,0.0
3,44338.41032455162,36375.475809,36437.903164,36313.048454,0.0
4,44338.410383483744,36358.481109,36421.49,36295.472219,0.0
5,44338.41044246517,36371.611141,36433.56,36309.662283,0.0
6,44338.41050168154,36389.910548,36452.701096,36327.12,0.0
7,44338.410560652526,36382.420363,36436.660727,36328.18,0.0
8,44338.41061969942,36374.64,36429.21,36320.07,0.0
9,44338.41067875316,36380.485,36435.06,36325.91,0.0
10,44338.41073829338,36370.905,36427.63,36314.18,0.0
11,44338.41079734523,36399.0,36458.81,36339.19,0.0
12,44338.410856317816,36397.59,36452.19,36342.99,0.0
13,44338.41091537232,36410.903543,36464.817086,36356.99,0.0
14,44338.410974243925,36417.935,36477.97,36357.9,0.0
15,44338.41103366096,36412.598862,36472.067725,36353.13,0.0
16,44338.41109276009,36378.652801,36441.08,36316.225603,0.0
17,44338.41115201392,36375.833915,36440.86,36310.80783,0.0
18,44338.411211871084,36380.090951,36444.016104,36316.165798,0.0
19,44338.411270918295,36385.224165,36446.2,36324.24833,0.0
20,44338.411329910865,36400.399638,36460.689276,36340.11,0.0
21,44338.41138923486,36381.775,36442.8,36320.75,0.0
22,44338.41144828598,36405.243606,36464.117212,36346.37,0.0
23,44338.411507287616,36404.68,36465.71,36343.65,0.0
24,44338.4115673456,36416.192562,36470.595125,36361.79,0.0
25,44338.411627333226,36420.335,36474.97,36365.7,0.0
26,44338.41168645671,36406.79,36461.89,36351.69,0.0
27,44338.41174643629,36428.13,36482.78,36373.48,0.0
28,44338.411805408956,36397.885,36455.09,36340.68,0.0
29,44338.41186750651,36428.833047,36487.16,36370.506094,0.0
30,44338.41192644089,36415.35,36472.9,36357.8,0.0
31,44338.41198547138,36436.146685,36498.64,36373.653371,0.0
32,44338.41204459444,36449.932102,36509.62,36390.244205,0.0
33,44338.41210443142,36432.54816,36494.02,36371.07632,0.0
34,44338.41216369437,36432.347765,36495.658692,36369.036839,0.0
35,44338.412222904044,36443.600879,36506.271758,36380.93,0.0
36,44338.41228313345,36456.595,36514.54,36398.65,0.0
37,44338.4123421612,36458.832237,36519.954474,36397.71,0.0
38,44338.41240168016,36452.765,36507.82,36397.71,0.0
39,44338.412460736705,36440.545419,36506.402357,36374.688481,0.0
40,44338.41252069474,36463.299127,36525.798587,36400.799667,0.0
